fishing_vessel_mmsi,transshipment_vessel_mmsi,start_time,end_time,mean_latitude,mean_longitude,duration_hr,median_distance_km,median_speed_knots,coordinates,country,iso_3
416565000,354240000,2016-11-18 14:30:00+00:00,2016-11-19 01:50:00+00:00,-17.0390854214,-79.0637246039,11.333333333333336,0.0381882308,0.5854019161,"(-17.0390854214, -79.0637246039)",Antarctica,ATA
412679190,354240000,2016-12-11 14:50:00+00:00,2016-12-11 19:50:00+00:00,-20.26960835264285,-79.24495254404286,5.0,0.02003330875,0.57566267235,"(-20.26960835264285, -79.24495254404286)",Antarctica,ATA
440863000,354240000,2017-06-13 12:50:00+00:00,2017-06-15 01:20:00+00:00,-62.64076718797922,-60.690240192925565,36.5,0.054992305250000005,0.01977473045,"(-62.64076718797922, -60.690240192925565)",,
416563000,354240000,2016-11-15 11:30:00+00:00,2016-11-16 04:00:00+00:00,-17.046585915013658,-79.0619234553677,16.5,0.0364271704,1.0239170614,"(-17.046585915013658, -79.0619234553677)",Antarctica,ATA
441309000,354240000,2017-05-19 00:40:00+00:00,2017-05-19 20:50:00+00:00,-46.62787804705882,-60.55492183696471,20.166666666666668,0.03405299615,0.5440311111,"(-46.62787804705882, -60.55492183696471)",,
416562000,354240000,2016-11-17 13:30:00+00:00,2016-11-18 02:30:00+00:00,-17.220085674306922,-79.07317367317691,13.0,0.0464063488,0.463292461,"(-17.220085674306922, -79.07317367317691)",Antarctica,ATA
412331091,354240000,2016-12-12 13:20:00+00:00,2016-12-13 10:00:00+00:00,-19.6777824652,-79.68555653329997,20.666666666666668,0.0225746195,0.6894348540999999,"(-19.6777824652, -79.68555653329997)",Antarctica,ATA
412420196,354240000,2016-11-29 07:10:00+00:00,2016-11-29 10:00:00+00:00,-17.7692122372,-80.2158565283,2.833333333333333,0.0418687372,1.0876430475,"(-17.7692122372, -80.2158565283)",Antarctica,ATA
440261000,354240000,2015-05-18 11:20:00+00:00,2015-05-19 03:40:00+00:00,-45.5028999467,-60.501213526499996,16.333333333333332,0.0294856164,0.0332998295,"(-45.5028999467, -60.501213526499996)",,
412217999,354240000,2017-05-27 20:40:00+00:00,2017-05-28 11:40:00+00:00,-62.480327801541655,-59.68579309160119,15.0,0.053751173099999994,0.0601873423,"(-62.480327801541655, -59.68579309160119)",,
441050000,354240000,2017-05-18 13:00:00+00:00,2017-05-19 00:10:00+00:00,-46.48127344260001,-60.673662762650004,11.166666666666664,0.037830461600000004,1.03555285215,"(-46.48127344260001, -60.673662762650004)",,
440899000,354240000,2017-06-03 14:50:00+00:00,2017-06-04 05:20:00+00:00,-62.47402336482331,-59.72593528384175,14.5,0.0393051661,0.03581325825,"(-62.47402336482331, -59.72593528384175)",,
440899000,354240000,2017-06-17 02:40:00+00:00,2017-06-17 22:40:00+00:00,-62.763031858588725,-61.166732697887966,20.0,0.042723176950000004,0.021084839100000002,"(-62.763031858588725, -61.166732697887966)",,
441699000,354240000,2017-05-28 15:20:00+00:00,2017-05-30 06:10:00+00:00,-62.47192489279542,-59.7095733275223,38.833333333333336,0.0597985221,0.0513702706,"(-62.47192489279542, -59.7095733275223)",,
441699000,354240000,2017-06-15 11:40:00+00:00,2017-06-16 17:10:00+00:00,-62.63649894325846,-60.68386043320319,29.5,0.0640081676,0.0227086694,"(-62.63649894325846, -60.68386043320319)",,
416018900,354240000,2016-11-21 00:20:00+00:00,2016-11-21 15:00:00+00:00,-17.5007996399,-78.7249231097,14.666666666666664,0.0212070007,0.38262752640000003,"(-17.5007996399, -78.7249231097)",Antarctica,ATA
412421357,354240000,2016-11-15 01:30:00+00:00,2016-11-15 04:20:00+00:00,-17.30757719065,-78.92196704679998,2.833333333333333,0.041136648,1.15803104225,"(-17.30757719065, -78.92196704679998)",Antarctica,ATA
273820420,273310720,2015-05-19 11:30:00+00:00,2015-05-19 16:20:00+00:00,57.992457917799996,152.9406718519,4.833333333333333,0.0660418876,1.4987898109,"(57.992457917799996, 152.9406718519)",,
273820420,273310720,2015-05-13 09:50:00+00:00,2015-05-13 13:30:00+00:00,58.016204922350006,153.1259502597,3.6666666666666665,0.0610035397,0.98083092015,"(58.016204922350006, 153.1259502597)",,
273892100,273310720,2017-04-01 02:40:00+00:00,2017-04-01 04:40:00+00:00,58.08005017399999,151.63461948150004,2.0,0.0306620882,1.3473103911000002,"(58.08005017399999, 151.63461948150004)",,
273828100,273310720,2017-04-03 10:00:00+00:00,2017-04-03 19:40:00+00:00,58.15404841512619,152.2300157098714,9.666666666666666,0.0549932916,0.460357568,"(58.15404841512619, 152.2300157098714)",,
273846020,273310720,2017-11-16 08:30:00+00:00,2017-11-17 08:50:00+00:00,60.20161272673446,166.2144910533915,24.33333333333333,0.0225811065,0.02781218835,"(60.20161272673446, 166.2144910533915)",,
273819400,273310720,2015-05-20 10:30:00+00:00,2015-05-20 16:50:00+00:00,57.93684690745,153.44570235955,6.333333333333332,0.0323203521,0.8482952222,"(57.93684690745, 153.44570235955)",,
273446920,273310720,2017-04-03 20:00:00+00:00,2017-04-04 00:40:00+00:00,58.1744076142,152.28369469540002,4.666666666666667,0.0639940396,0.2451811478,"(58.1744076142, 152.28369469540002)",,
273350410,273310720,2017-02-05 18:30:00+00:00,2017-02-05 21:50:00+00:00,57.28595727214999,149.16510806974998,3.333333333333333,0.4016647434,0.54076371765,"(57.28595727214999, 149.16510806974998)",,
273350410,273310720,2015-11-03 08:30:00+00:00,2015-11-03 10:40:00+00:00,62.985578810811994,179.412764090172,2.1666666666666665,0.055213276299999996,0.015465713600000002,"(62.985578810811994, 179.412764090172)",,
273840910,273310720,2017-12-19 01:30:00+00:00,2017-12-20 11:40:00+00:00,58.960734735075675,152.36512755703538,34.166666666666664,0.0326985267,0.0191824809,"(58.960734735075675, 152.36512755703538)",,
273840910,273310720,2017-08-01 12:10:00+00:00,2017-08-01 18:50:00+00:00,59.1684445491,163.3122166667,6.666666666666668,0.030423771699999998,0.0366477793,"(59.1684445491, 163.3122166667)",,
273848600,273310720,2015-10-30 08:30:00+00:00,2015-10-30 11:50:00+00:00,62.28885350990001,177.2050262798,3.333333333333333,0.0231731672,0.0239299075,"(62.28885350990001, 177.2050262798)",,
273895200,273310720,2017-11-14 03:10:00+00:00,2017-11-15 02:40:00+00:00,60.31128429903677,166.19489085290718,23.5,0.0323890934,0.0174334702,"(60.31128429903677, 166.19489085290718)",,
273440040,273310720,2016-02-23 11:10:00+00:00,2016-02-24 11:40:00+00:00,55.2680275799,154.37187004355127,24.5,0.05030275309999999,0.32089399485,"(55.2680275799, 154.37187004355127)",,
273854000,273310720,2013-11-29 10:40:00+00:00,2013-11-30 12:10:00+00:00,58.317888595700005,158.21789589125,25.5,0.042479267599999995,0.0413501212,"(58.317888595700005, 158.21789589125)",,
273854000,273310720,2012-02-19 01:10:00+00:00,2012-02-20 10:00:00+00:00,52.5849555787,155.87098707180002,32.833333333333336,0.0505231546,0.0163186768,"(52.5849555787, 155.87098707180002)",,
273854000,273310720,2013-05-06 19:40:00+00:00,2013-05-07 12:20:00+00:00,51.35633598792568,144.13726365686722,16.666666666666668,0.051676737300000004,0.6931190341500001,"(51.35633598792568, 144.13726365686722)",,
273854000,273310720,2012-03-27 00:20:00+00:00,2012-03-28 09:10:00+00:00,57.78694683848971,152.10012301317568,32.833333333333336,0.0634177994,0.3037259001,"(57.78694683848971, 152.10012301317568)",,
412439608,273310720,2014-10-23 07:50:00+00:00,2014-10-23 14:30:00+00:00,42.676789371767214,154.6758518291459,6.666666666666668,0.040426477,0.71696321605,"(42.676789371767214, 154.6758518291459)",,
273516600,273310720,2015-08-26 08:00:00+00:00,2015-08-26 14:30:00+00:00,63.4545487322,179.48762059950002,6.5,0.039340093300000004,0.028986797999999998,"(63.4545487322, 179.48762059950002)",,
412439611,273310720,2014-10-31 04:10:00+00:00,2014-10-31 12:30:00+00:00,43.996031341999995,155.63122187612856,8.333333333333334,0.030486311349999996,1.22604960555,"(43.996031341999995, 155.63122187612856)",,
412439611,273310720,2014-10-09 13:00:00+00:00,2014-10-09 21:00:00+00:00,41.09769874834755,151.8216949952869,8.0,0.03968270665,0.8141016934499999,"(41.09769874834755, 151.8216949952869)",,
412440384,273310720,2014-10-20 08:40:00+00:00,2014-10-21 17:50:00+00:00,42.43228536690732,154.35957227101648,33.166666666666664,0.0361634307,1.5191460991999999,"(42.43228536690732, 154.35957227101648)",,
412440384,273310720,2014-11-05 02:10:00+00:00,2014-11-05 12:30:00+00:00,40.375438925616656,149.46484157445937,10.333333333333334,0.0429152745,1.6413841731999999,"(40.375438925616656, 149.46484157445937)",,
273447750,273310720,2016-12-27 08:10:00+00:00,2016-12-27 19:10:00+00:00,56.454131511899995,149.4324388985,11.0,0.028494211600000003,0.8924498773999999,"(56.454131511899995, 149.4324388985)",,
273843020,273310720,2017-11-17 10:40:00+00:00,2017-11-17 14:10:00+00:00,60.2009962567,166.2089061488,3.5,0.0332044701,0.0193029219,"(60.2009962567, 166.2089061488)",,
273848910,273310720,2017-08-31 09:20:00+00:00,2017-09-01 13:10:00+00:00,53.264056805456065,159.9544466836224,27.83333333333333,0.03665052025,0.0410933689,"(53.264056805456065, 159.9544466836224)",,
273440600,273310720,2013-03-14 00:50:00+00:00,2013-03-14 23:00:00+00:00,57.80493824660001,153.6478576994,22.16666666666667,0.06427379679999999,1.402782503,"(57.80493824660001, 153.6478576994)",,
273822810,273310720,2015-07-04 08:10:00+00:00,2015-07-04 11:10:00+00:00,52.49855106620001,160.7392915956,3.0,0.027793064,1.3858887974,"(52.49855106620001, 160.7392915956)",,
273815900,273310720,2017-02-19 21:20:00+00:00,2017-02-20 01:50:00+00:00,54.1350961219,155.45668219680002,4.5,0.0664304529,0.4734295683,"(54.1350961219, 155.45668219680002)",,
273442400,273310720,2017-02-07 08:40:00+00:00,2017-02-09 05:10:00+00:00,58.044576622310714,147.93113036998233,44.5,0.03900355445,1.4665092912,"(58.044576622310714, 147.93113036998233)",,
273842020,273310720,2017-09-01 17:40:00+00:00,2017-09-02 17:50:00+00:00,53.26229330100215,159.9447697824995,24.16666666666667,0.0340258027,0.0297119066,"(53.26229330100215, 159.9447697824995)",,
273847910,273310720,2013-09-22 13:20:00+00:00,2013-09-22 18:50:00+00:00,49.790067378900005,156.2374626681,5.5,0.0319134822,0.5663221742,"(49.790067378900005, 156.2374626681)",,
273847910,273310720,2017-02-03 07:50:00+00:00,2017-02-03 10:20:00+00:00,56.9268916783,150.76855620715003,2.5,0.0362584984,0.47853436409999994,"(56.9268916783, 150.76855620715003)",,
273847910,273310720,2017-01-03 05:30:00+00:00,2017-01-04 10:20:00+00:00,55.88703988839886,147.64417257337954,28.83333333333333,0.0212239624,0.37769003689999997,"(55.88703988839886, 147.64417257337954)",,
273847910,273310720,2016-04-10 20:50:00+00:00,2016-04-12 10:40:00+00:00,56.843673643662406,145.27696442910926,37.833333333333336,0.0593239113,0.2972050609,"(56.843673643662406, 145.27696442910926)",,
273847910,273310720,2015-03-23 20:10:00+00:00,2015-03-25 19:40:00+00:00,58.44726068757923,155.8938715743482,47.5,0.0379055559,1.3455794819,"(58.44726068757923, 155.8938715743482)",,
273847910,273310720,2013-12-07 11:20:00+00:00,2013-12-07 14:30:00+00:00,56.94768661649999,150.32911023055001,3.1666666666666665,0.043628423799999996,0.9837446763,"(56.94768661649999, 150.32911023055001)",,
273847910,273310720,2017-02-23 23:00:00+00:00,2017-02-25 14:50:00+00:00,54.083492072,155.49349556549998,39.833333333333336,0.046700218200000004,0.014918280800000001,"(54.083492072, 155.49349556549998)",,
273847910,273310720,2013-04-23 03:50:00+00:00,2013-04-23 08:40:00+00:00,58.3361445141,157.78566527540002,4.833333333333333,0.0439029998,0.1228502365,"(58.3361445141, 157.78566527540002)",,
273847910,273310720,2016-03-03 09:40:00+00:00,2016-03-04 08:40:00+00:00,54.583419112164705,153.60835742370526,23.0,0.043060595800000004,1.229747745,"(54.583419112164705, 153.60835742370526)",,
273847910,273310720,2015-12-22 21:20:00+00:00,2015-12-24 01:30:00+00:00,56.60486081814729,145.85341575791463,28.16666666666667,0.0377156934,1.5246127756,"(56.60486081814729, 145.85341575791463)",,
273847910,273310720,2013-01-08 01:00:00+00:00,2013-01-08 23:20:00+00:00,58.52822751529999,146.99094731629998,22.33333333333333,0.0385680573,0.1052955342,"(58.52822751529999, 146.99094731629998)",,
273841020,273310720,2017-11-13 23:40:00+00:00,2017-11-14 03:20:00+00:00,60.297420262651215,166.17180901973657,3.6666666666666665,0.0291263816,1.45215012645,"(60.297420262651215, 166.17180901973657)",,
273842300,273310720,2016-10-26 15:30:00+00:00,2016-10-26 21:40:00+00:00,55.01548625735178,154.5970193700143,6.166666666666668,0.03910805335,0.8162814682999999,"(55.01548625735178, 154.5970193700143)",,
273842300,273310720,2017-04-15 11:10:00+00:00,2017-04-15 17:50:00+00:00,52.6481047678,155.86749031519997,6.666666666666668,0.0376859594,0.02296565545,"(52.6481047678, 155.86749031519997)",,
440581000,273310720,2015-08-25 10:20:00+00:00,2015-08-25 18:50:00+00:00,63.45013081616191,179.49379076331434,8.5,0.0369867558,0.01769963855,"(63.45013081616191, 179.49379076331434)",,
273431690,273310720,2015-12-15 20:50:00+00:00,2015-12-16 00:10:00+00:00,55.1747556481,150.6455237037,3.333333333333333,0.0279022446,0.6808149043,"(55.1747556481, 150.6455237037)",,
440794000,273310720,2015-07-15 07:40:00+00:00,2015-07-15 20:20:00+00:00,63.451430756099995,179.5422833622,12.666666666666664,0.0390654108,0.1134659302,"(63.451430756099995, 179.5422833622)",,
273848210,273310720,2017-08-30 19:30:00+00:00,2017-08-31 07:30:00+00:00,53.290455846088,160.07334604623998,12.0,0.060030282700000014,1.38530027825,"(53.290455846088, 160.07334604623998)",,
273848210,273310720,2017-07-29 10:30:00+00:00,2017-07-30 09:10:00+00:00,53.26925368079937,159.94675013872703,22.66666666666667,0.046793653250000004,0.0193202687,"(53.26925368079937, 159.94675013872703)",,
273845910,273310720,2017-09-01 13:20:00+00:00,2017-09-02 12:40:00+00:00,53.26902622752665,159.95319043313998,23.33333333333333,0.0437111226,0.7726954653,"(53.26902622752665, 159.95319043313998)",,
440025000,273310720,2012-06-25 23:20:00+00:00,2012-06-26 08:20:00+00:00,62.336233642645006,177.6436667080825,9.0,0.0144684506,0.01493329325,"(62.336233642645006, 177.6436667080825)",,
273849000,273310720,2016-01-13 14:10:00+00:00,2016-01-13 20:40:00+00:00,57.48344727215,156.07223360325,6.5,0.0452623128,1.1553002116000002,"(57.48344727215, 156.07223360325)",,
273849000,273310720,2016-10-27 09:20:00+00:00,2016-10-27 11:30:00+00:00,55.0298060295,154.96734645959998,2.1666666666666665,0.0710230618,0.8778135344,"(55.0298060295, 154.96734645959998)",,
273445310,273310720,2016-12-31 09:50:00+00:00,2016-12-31 21:20:00+00:00,55.9788904306,155.2238896247,11.5,0.0439743911,0.032981867799999995,"(55.9788904306, 155.2238896247)",,
273423060,273310720,2016-02-18 21:10:00+00:00,2016-02-20 14:20:00+00:00,55.28570735127111,155.09578599626482,41.16666666666666,0.0411930707,0.0046844953,"(55.28570735127111, 155.09578599626482)",,
273411800,273310720,2015-03-17 21:40:00+00:00,2015-03-18 22:10:00+00:00,58.40565957498461,155.98789342553846,24.5,0.0383509887,0.6393362339,"(58.40565957498461, 155.98789342553846)",,
273352930,273310720,2016-12-30 20:40:00+00:00,2016-12-31 09:20:00+00:00,55.97915272000001,155.2236476644,12.666666666666664,0.0415298421,0.005848256600000001,"(55.97915272000001, 155.2236476644)",,
273825000,273310720,2016-10-20 23:30:00+00:00,2016-10-21 12:50:00+00:00,59.07575904612157,143.24326236112157,13.333333333333336,0.0400457565,0.0150379114,"(59.07575904612157, 143.24326236112157)",,
273825000,273310720,2017-02-02 22:40:00+00:00,2017-02-03 02:40:00+00:00,56.8734095697,150.58220139076,4.0,0.0427693418,1.0549076865,"(56.8734095697, 150.58220139076)",,
273825000,273310720,2015-03-16 21:10:00+00:00,2015-03-18 10:40:00+00:00,58.33039080706186,155.98001832106928,37.5,0.0391419723,0.5628829134000001,"(58.33039080706186, 155.98001832106928)",,
273825000,273310720,2016-01-07 12:40:00+00:00,2016-01-08 19:40:00+00:00,58.2665713842,147.1345640849,31.0,0.014310116599999999,0.8539102933,"(58.2665713842, 147.1345640849)",,
273825000,273310720,2013-12-09 09:40:00+00:00,2013-12-10 11:20:00+00:00,59.3723780480375,148.307620895775,25.66666666666667,0.0237603707,0.034322539049999996,"(59.3723780480375, 148.307620895775)",,
273825000,273310720,2017-03-31 19:30:00+00:00,2017-04-02 08:20:00+00:00,58.02112737039385,151.85894387415252,36.833333333333336,0.0466117758,1.0427766294,"(58.02112737039385, 151.85894387415252)",,
273825000,273310720,2012-03-23 11:00:00+00:00,2012-03-25 10:20:00+00:00,57.48585917540001,156.5631144486,47.33333333333334,0.0449470696,0.024889618500000002,"(57.48585917540001, 156.5631144486)",,
273825000,273310720,2017-02-15 22:40:00+00:00,2017-02-17 11:00:00+00:00,52.638380005500004,155.98951808200002,36.333333333333336,0.0397291922,0.037119532000000004,"(52.638380005500004, 155.98951808200002)",,
273825000,273310720,2016-12-24 17:40:00+00:00,2016-12-26 10:00:00+00:00,59.23977157485289,148.22456463795368,40.333333333333336,0.048873464000000005,0.30244297695,"(59.23977157485289, 148.22456463795368)",,
273825000,273310720,2012-02-17 11:20:00+00:00,2012-02-18 09:10:00+00:00,52.616417633599994,155.88435564469998,21.83333333333333,0.0461613942,0.1279991475,"(52.616417633599994, 155.88435564469998)",,
273426670,273310720,2015-11-01 08:40:00+00:00,2015-11-02 13:50:00+00:00,62.9323749783101,179.38585765717838,29.16666666666667,0.040520163,0.01363809375,"(62.9323749783101, 179.38585765717838)",,
273897710,273310720,2017-11-13 13:00:00+00:00,2017-11-13 17:00:00+00:00,60.30583472785,166.1876311813,4.0,0.05268469480000001,0.03801553405,"(60.30583472785, 166.1876311813)",,
273897710,273310720,2017-11-17 20:00:00+00:00,2017-11-19 11:50:00+00:00,59.633801314106655,164.94156057085706,39.833333333333336,0.0317579674,0.07187247325,"(59.633801314106655, 164.94156057085706)",,
273897710,273310720,2017-08-02 10:00:00+00:00,2017-08-03 09:50:00+00:00,59.17315384072957,163.28742192822418,23.83333333333333,0.0379581184,0.024216435499999998,"(59.17315384072957, 163.28742192822418)",,
273358840,273310720,2015-07-10 16:00:00+00:00,2015-07-11 00:50:00+00:00,62.31977910321979,177.58413110843853,8.833333333333334,0.0209054781,0.0030145524,"(62.31977910321979, 177.58413110843853)",,
273873400,273310720,2012-02-13 09:30:00+00:00,2012-02-14 10:40:00+00:00,54.12453692119999,155.4119651527,25.16666666666667,0.0444119809,0.0024507415,"(54.12453692119999, 155.4119651527)",,
273312510,273310720,2015-10-24 08:20:00+00:00,2015-10-24 11:30:00+00:00,62.2874607597,177.2061248173,3.1666666666666665,0.022292731200000002,0.017206155,"(62.2874607597, 177.2061248173)",,
273349130,277312000,2016-05-21 04:40:00+00:00,2016-05-23 00:10:00+00:00,10.839007742291498,-16.58008475695182,43.5,0.0180881019,0.049213351550000006,"(10.839007742291498, -16.58008475695182)",,
273219600,277312000,2016-05-19 17:00:00+00:00,2016-05-19 21:40:00+00:00,10.832430632702275,-16.574898275988634,4.666666666666667,0.0463758004,0.04296770795,"(10.832430632702275, -16.574898275988634)",,
261522000,277312000,2016-11-08 13:10:00+00:00,2016-11-09 12:10:00+00:00,23.61559097478036,-16.045563281469647,23.0,0.0523589111,0.0101430976,"(23.61559097478036, -16.045563281469647)",Zambia,ZMB
273332560,277312000,2016-12-22 18:30:00+00:00,2016-12-24 08:50:00+00:00,23.623755232199997,-16.0745104184,38.333333333333336,0.0628883258,0.0128362857,"(23.623755232199997, -16.0745104184)",Zambia,ZMB
412200083,277312000,2013-07-24 06:00:00+00:00,2013-07-24 08:00:00+00:00,64.1133224568,-33.09678380475,2.0,0.052108496100000005,0.7147938571,"(64.1133224568, -33.09678380475)",,
273526700,277312000,2013-07-26 00:40:00+00:00,2013-07-26 21:10:00+00:00,64.90133486546809,-31.56309086047234,20.5,0.0654626309,0.2064050679,"(64.90133486546809, -31.56309086047234)",,
273526700,277312000,2013-07-30 03:20:00+00:00,2013-07-30 23:40:00+00:00,64.87362711562322,-31.709285358185717,20.33333333333333,0.0696652471,0.22894500155,"(64.87362711562322, -31.709285358185717)",,
273350650,277312000,2016-05-16 20:40:00+00:00,2016-05-18 22:50:00+00:00,10.724646142923872,-16.457562188859047,50.16666666666666,0.0561633708,0.02000310835,"(10.724646142923872, -16.457562188859047)",,
576678000,374048000,2015-08-31 00:20:00+00:00,2015-09-01 02:50:00+00:00,-18.073682933565003,-129.8698080573825,26.5,0.026443996299999998,1.16834846795,"(-18.073682933565003, -129.8698080573825)",,
576678000,374048000,2015-12-07 18:40:00+00:00,2015-12-07 21:00:00+00:00,8.1488162342,-154.9959680918,2.333333333333333,0.0258736531,0.7413635538,"(8.1488162342, -154.9959680918)",,
576635000,374048000,2015-12-14 12:40:00+00:00,2015-12-16 02:40:00+00:00,8.295708050496001,-153.9405526184824,38.0,0.029800803900000002,0.41314114814999997,"(8.295708050496001, -153.9405526184824)",,
412420792,374048000,2016-01-30 23:00:00+00:00,2016-01-31 02:00:00+00:00,-10.49610707755,-145.02901588115,3.0,0.0423411114,0.7971075286,"(-10.49610707755, -145.02901588115)",,
412420793,374048000,2016-01-31 02:20:00+00:00,2016-01-31 11:40:00+00:00,-10.485468070112939,-145.14309507565173,9.333333333333334,0.028677292599999998,1.0662132188,"(-10.485468070112939, -145.14309507565173)",,
576609000,374048000,2015-08-25 20:00:00+00:00,2015-08-26 20:50:00+00:00,-19.7484493804,-127.90152494780001,24.83333333333333,0.024822568399999998,1.2351317834,"(-19.7484493804, -127.90152494780001)",,
576726000,374048000,2015-08-23 18:50:00+00:00,2015-08-24 01:50:00+00:00,-27.966461761149997,-127.71488077735,7.0,0.0264509311,0.6672446931,"(-27.966461761149997, -127.71488077735)",,
412420852,374048000,2016-01-22 09:20:00+00:00,2016-01-22 12:30:00+00:00,-17.10929974815,-120.09408792254999,3.1666666666666665,0.0428131174,0.6878920595999999,"(-17.10929974815, -120.09408792254999)",,
273332560,306752000,2017-01-12 20:00:00+00:00,2017-01-14 01:00:00+00:00,23.618709524280003,-16.056016086496097,29.0,0.0649628945,0.0185097897,"(23.618709524280003, -16.056016086496097)",Zambia,ZMB
273259100,306752000,2013-02-18 23:50:00+00:00,2013-02-19 12:20:00+00:00,23.633364061199998,-16.0694053229,12.5,0.0438562248,0.0020437235999999997,"(23.633364061199998, -16.0694053229)",Zambia,ZMB
273250200,306752000,2013-04-15 14:30:00+00:00,2013-04-17 15:30:00+00:00,23.63906149711117,-16.05563521904468,49.0,0.045120633,0.0158393273,"(23.63906149711117, -16.05563521904468)",Zambia,ZMB
273366690,306752000,2017-10-24 10:30:00+00:00,2017-10-26 10:30:00+00:00,-12.620844226639203,12.413074950542805,48.0,0.039237804300000005,0.9554556156999999,"(-12.620844226639203, 12.413074950542805)",Senegal,SEN
412420622,351776000,2016-12-14 14:10:00+00:00,2016-12-14 16:20:00+00:00,-19.88185169,-79.6594620635,2.1666666666666665,0.07171089809999999,0.6020539507,"(-19.88185169, -79.6594620635)",Antarctica,ATA
412420622,351776000,2016-05-18 11:30:00+00:00,2016-05-18 14:30:00+00:00,-16.88235174555,-82.03592744955,3.0,0.015374703799999999,1.23778728285,"(-16.88235174555, -82.03592744955)",Antarctica,ATA
412420623,351776000,2017-04-04 17:40:00+00:00,2017-04-04 21:20:00+00:00,0.7688203756,-111.56964437370002,3.6666666666666665,0.0799078525,0.6818868034000001,"(0.7688203756, -111.56964437370002)",,
416004889,351776000,2016-10-12 19:50:00+00:00,2016-10-13 04:40:00+00:00,41.91853617645217,152.1531438461667,8.833333333333334,0.0524111496,0.5055151127,"(41.91853617645217, 152.1531438461667)",,
416004638,351776000,2017-10-16 20:30:00+00:00,2017-10-17 00:40:00+00:00,39.9716561574,156.0334931002,4.166666666666667,0.062412877900000004,0.9684301626,"(39.9716561574, 156.0334931002)",,
412331039,351776000,2017-10-17 02:00:00+00:00,2017-10-17 07:30:00+00:00,39.90752536975001,156.17975068935004,5.5,0.030307185,1.5558078241,"(39.90752536975001, 156.17975068935004)",,
412439587,351776000,2012-05-30 14:00:00+00:00,2012-05-30 16:10:00+00:00,-17.08416752645,-79.95249832479999,2.1666666666666665,0.023845859900000002,1.7598406795500001,"(-17.08416752645, -79.95249832479999)",Antarctica,ATA
412420644,351776000,2014-10-02 18:50:00+00:00,2014-10-02 21:30:00+00:00,-16.0584410392,-79.46275784664999,2.6666666666666665,0.022573925699999997,1.125449921,"(-16.0584410392, -79.46275784664999)",Antarctica,ATA
412439588,351776000,2012-07-10 17:50:00+00:00,2012-07-10 21:30:00+00:00,0.1519831742,-118.82654355625002,3.6666666666666665,0.009006359200000001,1.4684270257499998,"(0.1519831742, -118.82654355625002)",,
412420645,351776000,2013-06-14 03:50:00+00:00,2013-06-14 07:00:00+00:00,0.4115811426000001,-116.3821991614,3.1666666666666665,0.0073625451,0.8750791631,"(0.4115811426000001, -116.3821991614)",,
412422695,351776000,2015-12-25 16:20:00+00:00,2015-12-25 19:40:00+00:00,-17.4461054468,-79.2105662061,3.333333333333333,0.046160717000000004,0.9108124923,"(-17.4461054468, -79.2105662061)",Antarctica,ATA
412422697,351776000,2017-04-01 13:30:00+00:00,2017-04-01 16:00:00+00:00,0.5233515136,-111.4641303832,2.5,0.1470580065,1.2171402001,"(0.5233515136, -111.4641303832)",,
576990000,351776000,2016-10-01 19:40:00+00:00,2016-10-02 05:20:00+00:00,42.58611555385001,152.3038148231,9.666666666666666,0.029847544,1.0149695632,"(42.58611555385001, 152.3038148231)",,
416510000,351776000,2017-10-05 21:00:00+00:00,2017-10-06 02:20:00+00:00,41.673894172940976,155.58519990381802,5.333333333333333,0.042144899699999995,1.21389035935,"(41.673894172940976, 155.58519990381802)",,
416510000,351776000,2016-10-13 02:50:00+00:00,2016-10-13 05:50:00+00:00,41.9456163413,152.2711448904,3.0,0.0515413243,1.5355203455000002,"(41.9456163413, 152.2711448904)",,
412420406,351776000,2017-03-22 20:00:00+00:00,2017-03-23 01:20:00+00:00,0.2255543418,-113.6375881533,5.333333333333333,0.067990635,0.6343546654,"(0.2255543418, -113.6375881533)",,
412420927,351776000,2015-04-24 22:00:00+00:00,2015-04-25 00:10:00+00:00,-23.041481238250004,-76.96166002060001,2.1666666666666665,0.0445559353,0.6424799154999999,"(-23.041481238250004, -76.96166002060001)",Antarctica,ATA
412420928,351776000,2015-01-10 05:40:00+00:00,2015-01-10 08:10:00+00:00,-16.90211410245,-80.53738120895001,2.5,0.0420853328,1.0267246607,"(-16.90211410245, -80.53738120895001)",Antarctica,ATA
416242500,351776000,2017-09-30 20:40:00+00:00,2017-10-01 01:10:00+00:00,43.347339487010004,154.66123209638002,4.5,0.033994937350000004,1.8980665363,"(43.347339487010004, 154.66123209638002)",,
416242500,351776000,2017-07-22 19:40:00+00:00,2017-07-23 01:30:00+00:00,47.41252309476364,159.8856599519303,5.833333333333332,0.0483589892,1.0709117558499999,"(47.41252309476364, 159.8856599519303)",,
412430920,351776000,2016-05-21 11:20:00+00:00,2016-05-21 15:20:00+00:00,-16.7000433169,-82.22142091240002,4.0,0.0693157388,1.0837953663,"(-16.7000433169, -82.22142091240002)",Antarctica,ATA
412420432,351776000,2016-12-21 11:30:00+00:00,2016-12-21 16:20:00+00:00,-19.639632627143904,-79.43844009425122,4.833333333333333,0.02723599205,0.6131573697,"(-19.639632627143904, -79.43844009425122)",Antarctica,ATA
